,ID,CASE_NUMBER,DATE,BLOCK,IUCR,PRIMARY_TYPE,DESCRIPTION,LOCATION_DESCRIPTION,ARREST,DOMESTIC,BEAT,DISTRICT,WARD,COMMUNITY_AREA_NUMBER,FBICODE,X_COORDINATE,Y_COORDINATE,YEAR,LATITUDE,LONGITUDE,LOCATION
326,2412250,HH729144,2002-10-21,062XX N SACRAMENTO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,2413,24,50.0,2.0,26,1155218.0,1941267.0,2002,41.99464657,-87.70439555,"(41.994646565, -87.704395549)"
327,10015483,HY204891,2015-03-31,011XX N PULASKI RD,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,True,False,1112,11,27.0,23.0,26,1149510.0,1907365.0,2015,41.90172993,-87.7262756,"(41.901729932, -87.726275604)"
328,10488465,HZ228967,2016-04-16,016XX N MENARD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2531,25,29.0,25.0,26,1137505.0,1910283.0,2016,41.90996192,-87.77030168,"(41.909961924, -87.770301678)"
329,10197369,HY385205,2015-08-16,013XX W 56TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,713,7,16.0,67.0,26,1168181.0,1867622.0,2015,41.79228849,-87.65884139,"(41.792288494, -87.658841391)"
330,3305754,HK328402,2004-04-27,026XX E 103RD ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,True,False,431,4,10.0,51.0,26,1160319.0,1836243.0,2004,41.70634533,-87.68853255,"(41.70634533, -87.688532547)"
331,11018984,JA349450,2017-07-15,020XX E 79TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,PARKING LOT/GARAGE(NON.RESID.),True,False,414,4,8.0,46.0,26,1191073.0,1852990.0,2017,41.75161364,-87.57537386,"(41.751613643, -87.575373855)"
332,3646946,HK743113,2004-11-10,080XX S MARYLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,631,6,8.0,44.0,26,1183297.0,1851935.0,2004,41.74890306,-87.60390164,"(41.74890306, -87.603901641)"
333,6769056,HR185873,2009-02-24,069XX S WOODLAWN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,321,3,5.0,69.0,26,1185601.0,1859225.0,2009,41.76885361,-87.59522983,"(41.76885361, -87.595229828)"
334,2415583,HH692211,2002-10-04,007XX S KENNETH AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,False,1131,11,24.0,26.0,26,1146814.0,1896113.0,2002,41.87090509,-87.7364659,"(41.87090509, -87.736465901)"
335,11122168,JA470839,2017-10-13,014XX E 83RD ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,False,False,412,4,8.0,45.0,26,1187086.0,1850233.0,2017,41.74414362,-87.59007138,"(41.744143621, -87.590071382)"
336,9993135,HY182950,2014-11-01,024XX W OHIO ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1221,12,26.0,24.0,26,1160216.0,1903936.0,2014,41.89210585,-87.68704595,"(41.892105849, -87.687045945)"
337,7255767,HR668156,2009-11-30,006XX W 61ST ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,711,7,20.0,68.0,26,1173080.0,1864440.0,2009,41.78344986,-87.64097151,"(41.783449861, -87.640971514)"
338,10493762,HZ234518,2016-04-21,031XX W 41ST PL,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,False,False,921,9,14.0,58.0,26,1156058.0,1876941.0,2016,41.81811349,-87.70304427,"(41.818113493, -87.703044274)"
339,9426342,HW569852,2013-12-11,0000X N WALLER AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,True,True,1513,15,29.0,25.0,26,1138158.0,1899781.0,2013,41.88113134,-87.76815693,"(41.88113134, -87.768156926)"
340,7511512,HS314108,2010-05-18,027XX W ARDMORE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,2011,20,40.0,2.0,26,1157082.0,1938409.0,2010,41.98676632,-87.69761692,"(41.986766317, -87.697616923)"
341,2200712,HH463517,2002-06-24,008XX N MICHIGAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,False,False,1833,18,42.0,8.0,26,1177330.0,1906499.0,2002,41.89876792,-87.62411633,"(41.898767916, -87.624116333)"
342,5322667,HN182437,2007-02-17,091XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,SIDEWALK,False,True,633,6,8.0,44.0,08A,1183165.0,1844391.0,2007,41.72820456,-87.60461941,"(41.728204555, -87.604619408)"
343,9348957,HW493063,2013-10-14,011XX N LOREL AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,False,1524,15,37.0,25.0,04A,1140468.0,1907012.0,2013,41.90093203,-87.75949705,"(41.900932034, -87.759497048)"
344,2948095,HJ637197,2003-08-30,011XX N KEYSTONE AVE,560,ASSAULT,SIMPLE,SIDEWALK,False,False,1111,11,27.0,23.0,08A,1149178.0,1907288.0,2003,41.90152508,-87.72749709,"(41.901525076, -87.727497088)"
345,2492280,HH829588,2002-12-10,050XX W NORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,2533,25,37.0,25.0,04A,1142629.0,1910170.0,2002,41.909558,-87.75148075,"(41.909558, -87.75148075)"
346,10574810,HZ322965,2016-06-22,025XX S DR MARTIN LUTHER KING JR DR,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,133,1,2.0,33.0,04A,1179337.0,1887599.0,2016,41.84685952,-87.61732389,"(41.846859523, -87.617323885)"
347,9271865,HW415978,2013-08-20,050XX W JACKSON BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,False,True,1533,15,28.0,25.0,04A,1143027.0,1898205.0,2013,41.87671722,-87.75031732,"(41.87671722, -87.750317319)"
348,3943561,HL315870,2005-04-24,015XX W 18TH PL,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,True,False,1222,12,25.0,31.0,04A,1166407.0,1891160.0,2005,41.85691726,-87.66467465,"(41.856917255, -87.664674654)"
349,2620109,HJ222529,2003-03-06,103XX S DOTY AVE E,553,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,OTHER,True,False,434,4,10.0,51.0,04A,1189757.0,1836996.0,2003,41.70775621,-87.58070877,"(41.707756212, -87.580708771)"
350,4921404,HM535930,2006-08-12,0000X W 95TH ST,560,ASSAULT,SIMPLE,STREET,False,False,634,6,21.0,49.0,08A,1177518.0,1841973.0,2006,41.72169857,-87.62537818,"(41.721698573, -87.625378177)"
351,10502099,HZ242203,2016-04-27,028XX W ARTHINGTON ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,1135,11,2.0,27.0,04A,1157555.0,1895912.0,2016,41.87014181,-87.69703716,"(41.87014181, -87.697037158)"
352,5360488,HN213069,2007-03-07,009XX W MARQUETTE RD,560,ASSAULT,SIMPLE,RESIDENCE,True,False,723,7,17.0,68.0,08A,1171038.0,1860403.0,2007,41.77241673,-87.64857603,"(41.772416732, -87.648576027)"
353,2109180,HH343366,2002-04-26,038XX N BROADWAY,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,2324,19,46.0,6.0,08A,1170231.0,1925799.0,2002,41.95188613,-87.64962517,"(41.951886129, -87.649625167)"
354,10950230,JA269772,2017-05-18,038XX W MONROE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,True,True,1122,11,28.0,26.0,04A,1150782.0,1899386.0,2017,41.87980993,-87.72181223,"(41.879809931, -87.721812233)"
355,2065876,HH106347,2002-01-04,047XX S FORRESTVILLE AV,560,ASSAULT,SIMPLE,STREET,True,False,222,2,,,08A,1180725.0,1873755.0,2002,41.8088387,-87.61265623,"(41.808838704, -87.612656231)"
356,4892475,HM507529,2006-07-28,074XX S MORGAN ST,560,ASSAULT,SIMPLE,RESIDENCE,False,True,733,7,17.0,68.0,08A,1170929.0,1855598.0,2006,41.75923359,-87.6491157,"(41.759233594, -87.649115701)"
357,6170783,HP258815,2008-04-03,023XX W 95TH ST,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,2221,22,19.0,72.0,08A,1162615.0,1841590.0,2008,41.72097091,-87.67997607,"(41.720970905, -87.679976067)"
358,3741570,HL111533,2005-01-07,005XX E 51ST ST,560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,False,False,223,2,3.0,38.0,08A,1180467.0,1871309.0,2005,41.80213261,-87.61367763,"(41.802132606, -87.613677631)"
359,8533129,HS479338,2010-08-24,084XX S CHAPPEL AVE,560,ASSAULT,SIMPLE,CHA APARTMENT,False,False,412,4,8.0,45.0,08A,1191324.0,1849177.0,2010,41.74114436,-87.57457729,"(41.741144361, -87.574577285)"
360,10653179,HZ403432,2016-08-23,008XX E 65TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,True,True,312,3,20.0,42.0,04A,1183153.0,1862099.0,2016,41.77679744,-87.60411357,"(41.776797435, -87.604113569)"
361,8789058,HV462975,2012-09-05,057XX S ROCKWELL ST,560,ASSAULT,SIMPLE,STREET,False,True,824,8,16.0,63.0,08A,1160020.0,1866486.0,2012,41.78934296,-87.68879789,"(41.789342962, -87.688797892)"
362,9269662,HW414519,2013-08-19,007XX E 43RD ST,560,ASSAULT,SIMPLE,SIDEWALK,False,False,221,2,4.0,38.0,08A,1181988.0,1876665.0,2013,41.81679481,-87.60793377,"(41.816794814, -87.607933765)"
363,4681320,HL414306,2005-06-11,076XX S PAULINA ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,False,611,6,17.0,71.0,04A,1166338.0,1854024.0,2005,41.75501329,-87.66598631,"(41.755013292, -87.665986312)"
364,8082600,HT315369,2011-05-26,032XX W ADAMS ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",False,False,1124,11,28.0,27.0,08A,1154752.0,1898890.0,2011,41.87837031,-87.70724814,"(41.878370307, -87.707248137)"
365,3970108,HL330223,2005-05-02,0000X W CHICAGO AVE,560,ASSAULT,SIMPLE,OTHER,True,False,1832,18,42.0,8.0,08A,1175959.0,1905721.0,2005,41.89666404,-87.62917534,"(41.896664035, -87.629175344)"
366,3661130,HK751265,2004-11-15,084XX S ELIZABETH ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,613,6,21.0,71.0,04A,1169464.0,1848751.0,2004,41.74047635,-87.6546828,"(41.740476349, -87.654682797)"
367,8306557,HT540548,2011-10-13,007XX W 76TH ST,560,ASSAULT,SIMPLE,RESIDENCE,False,False,621,6,17.0,68.0,08A,1172760.0,1854473.0,2011,41.7561063,-87.64243828,"(41.756106295, -87.642438283)"
368,9748574,HX398190,2014-08-22,111XX S VERNON AVE,560,ASSAULT,SIMPLE,SIDEWALK,False,False,531,5,9.0,49.0,08A,1181228.0,1831035.0,2014,41.69159874,-87.61212473,"(41.691598742, -87.612124734)"
369,3313069,HK348713,2004-05-07,078XX S SOUTH SHORE DR,560,ASSAULT,SIMPLE,OTHER,False,False,421,4,7.0,43.0,08A,1197870.0,1853997.0,2004,41.75420991,-87.55043302,"(41.754209909, -87.550433015)"
370,6793833,HR206683,2009-03-09,049XX W WASHINGTON BLVD,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,1532,15,28.0,25.0,08A,1143459.0,1900050.0,2009,41.88177206,-87.74868498,"(41.881772064, -87.748684983)"
371,1962624,HH154448,2002-01-28,064XX S PEORIA DR,560,ASSAULT,SIMPLE,RESIDENCE,True,True,723,7,,,08A,1171787.0,1862205.0,2002,41.77734524,-87.6457776,"(41.777345235, -87.645777602)"
372,11111810,JA462321,2017-10-07,064XX S MORGAN ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,True,724,7,16.0,68.0,04A,1170753.0,1862070.0,2017,41.7769974,-87.64957217,"(41.776997403, -87.649572168)"
373,8557804,HV233824,2012-04-08,018XX W MONROE ST,560,ASSAULT,SIMPLE,OTHER,False,False,1211,12,2.0,28.0,08A,1164254.0,1899585.0,2012,41.88008194,-87.67233922,"(41.880081938, -87.672339218)"
374,6900303,HR307075,2009-05-05,017XX N MASON AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2531,25,29.0,25.0,5,1136478.0,1911018.0,2009,41.91199729,-87.77405691,"(41.911997289, -87.774056913)"
375,10399689,HZ134318,2016-01-25,001XX W 108TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,513,5,34.0,49.0,5,1177107.0,1833334.0,2016,41.69800123,-87.6271431,"(41.698001226, -87.627143101)"
376,4826872,HM437597,2006-06-24,031XX E 87TH ST,610,BURGLARY,FORCIBLE ENTRY,FACTORY/MANUFACTURING BUILDING,False,False,424,4,7.0,46.0,5,1198380.0,1847881.0,2006,41.73741441,-87.54876843,"(41.737414412, -87.54876843)"
377,9088959,HW233866,2013-03-19,019XX S LAWNDALE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1014,10,24.0,29.0,5,1152009.0,1890137.0,2013,41.85440555,-87.71755043,"(41.854405548, -87.717550434)"
378,1825533,G659211,2001-11-01,019XX N WILMOT AV,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE PORCH/HALLWAY,False,False,1434,14,,,5,1160401.0,1912953.0,2001,41.91684538,-87.68611667,"(41.916845382, -87.686116668)"
379,9129599,HW274134,2013-05-11,050XX W OAKDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2521,25,31.0,19.0,5,1142202.0,1919143.0,2013,41.93418879,-87.75282624,"(41.934188789, -87.752826241)"
380,9383468,HW526270,2013-11-07,011XX W CHESTNUT ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1213,12,27.0,24.0,5,1168755.0,1906292.0,2013,41.8983901,-87.65561766,"(41.898390095, -87.655617655)"
381,1603886,G375927,2001-06-28,069XX S EAST END AV,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,332,3,,,5,1189024.0,1858986.0,2001,41.76811648,-87.58269062,"(41.76811648, -87.582690622)"
382,6239811,HP325677,2008-05-08,068XX W NORTH AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,2513,25,36.0,25.0,5,1130295.0,1909886.0,2008,41.90899932,-87.79679791,"(41.908999321, -87.796797911)"
383,3929767,HL300450,2005-04-16,003XX W 118TH ST,610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,False,False,522,5,34.0,53.0,5,1176271.0,1826678.0,2005,41.67975493,-87.63040295,"(41.67975493, -87.630402949)"
384,5401018,HN246122,2007-03-24,045XX S ASHLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,921,9,3.0,61.0,5,1166433.0,1874662.0,2007,41.81164453,-87.66505034,"(41.811644528, -87.665050339)"
385,1959865,HH149573,2002-01-26,016XX W 79 ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,611,6,,,5,1166792.0,1852325.0,2002,41.75034132,-87.66437094,"(41.750341323, -87.664370937)"
386,3395645,HK450946,2004-06-23,026XX N SEMINARY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,False,1933,19,32.0,7.0,5,1168505.0,1917892.0,2004,41.93022658,-87.6561995,"(41.930226577, -87.656199503)"
387,8200440,HT434553,2011-08-05,059XX S KOLIN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,813,8,13.0,65.0,5,1148385.0,1864881.0,2011,41.78517002,-87.73150141,"(41.785170023, -87.731501411)"
388,4223368,HL548996,2005-08-12,071XX S PRAIRIE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,323,3,6.0,69.0,5,1179273.0,1857836.0,2005,41.76518872,-87.61846728,"(41.765188724, -87.618467275)"
389,7281380,HR696852,2009-12-18,109XX S AVENUE D,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,432,4,10.0,52.0,5,1204126.0,1833120.0,2009,41.69676349,-87.52822298,"(41.696763489, -87.528222976)"
390,3420516,HK481967,2004-07-07,041XX W FULLERTON AVE,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,2524,25,31.0,20.0,5,1148209.0,1915631.0,2004,41.92443781,-87.73084109,"(41.92443781, -87.730841092)"
391,7991098,HT202584,2011-03-14,013XX E 69TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,321,3,5.0,69.0,5,1186023.0,1859609.0,2011,41.76989739,-87.5936709,"(41.769897392, -87.593670899)"
392,2766777,HJ409442,2003-06-05,023XX S MILLARD AVE,610,BURGLARY,FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1013,10,22.0,30.0,5,1152403.0,1888309.0,2003,41.84938154,-87.71615251,"(41.849381535, -87.716152507)"
393,8020403,HT251336,2011-04-15,094XX S PLEASANT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2221,22,19.0,72.0,5,1165402.0,1842077.0,2011,41.72224881,-87.66975409,"(41.722248814, -87.669754093)"
394,8901424,HV575905,2012-11-21,062XX W MELROSE ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1633,16,36.0,17.0,5,1134147.0,1920947.0,2012,41.93928502,-87.78238611,"(41.939285016, -87.78238611)"
395,7083209,HR489129,2009-08-17,039XX N NEW ENGLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1632,16,38.0,17.0,5,1129694.0,1925351.0,2009,41.95144746,-87.79865147,"(41.951447464, -87.798651469)"
396,8193625,HT427568,2011-08-01,014XX W 103RD ST,610,BURGLARY,FORCIBLE ENTRY,CLEANING STORE,False,False,2213,22,19.0,72.0,5,1168331.0,1836447.0,2011,41.70673677,-87.65918703,"(41.706736767, -87.659187025)"
397,7136001,HR539548,2009-09-16,087XX S BLACKSTONE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,412,4,8.0,48.0,5,1187647.0,1847282.0,2009,41.73603247,-87.58810948,"(41.736032465, -87.588109483)"
398,7623578,HS426544,2010-07-23,071XX S EMERALD AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,732,7,6.0,68.0,5,1172577.0,1857615.0,2010,41.76473236,-87.64301653,"(41.764732362, -87.643016534)"
399,8321464,HT556032,2011-10-23,029XX E 78TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,421,4,7.0,43.0,5,1197014.0,1853942.0,2011,41.75408032,-87.55357173,"(41.754080317, -87.553571733)"
400,3880644,HL254965,2005-03-25,083XX S ABERDEEN ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,613,6,21.0,71.0,5,1170436.0,1849550.0,2005,41.74264783,-87.65109829,"(41.742647825, -87.651098285)"
401,10904332,JA216127,2017-04-07,066XX S BISHOP ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,725,7,17.0,67.0,5,1167806.0,1860811.0,2017,41.77360634,-87.66041191,"(41.77360634, -87.660411912)"
402,9204493,HW350078,2013-07-05,070XX S MAY ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,733,7,17.0,68.0,5,1169869.0,1858086.0,2013,41.76608406,-87.65292843,"(41.766084055, -87.652928432)"
403,6901330,HR308245,2009-04-22,051XX W WASHINGTON BLVD,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1533,15,28.0,25.0,5,1142219.0,1900020.0,2009,41.88171283,-87.75323904,"(41.88171283, -87.753239038)"
404,10268156,HY455377,2015-08-31,072XX S WOOD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,735,7,17.0,67.0,7,1165601.0,1856776.0,2015,41.76258082,-87.66860929,"(41.762580818, -87.66860929)"
405,6672913,HP747058,2008-12-22,065XX S NORMAL BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,722,7,20.0,68.0,7,1174217.0,1861584.0,2008,41.77558748,-87.63688771,"(41.775587482, -87.636887705)"
406,5835389,HN645348,2007-10-12,032XX W CULLOM AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1724,17,33.0,16.0,7,1153808.0,1928395.0,2007,41.95935337,-87.70992679,"(41.95935337, -87.709926786)"
407,3969617,HL334216,2005-05-03,085XX S CRANDON AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,412,4,8.0,46.0,7,1192986.0,1848936.0,2005,41.74044266,-87.56849579,"(41.740442663, -87.568495789)"
408,7427845,HS230740,2010-03-19,038XX N LAWNDALE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1732,17,39.0,16.0,7,1151043.0,1925228.0,2010,41.95071764,-87.72017548,"(41.950717641, -87.72017548)"
409,8921455,HV593288,2012-12-03,001XX S BELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1211,12,2.0,28.0,7,1161406.0,1899247.0,2012,41.87921415,-87.68280613,"(41.879214151, -87.682806132)"
410,3310641,HK341632,2004-04-30,092XX S MERRILL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,413,4,7.0,48.0,7,1192116.0,1844223.0,2004,41.72753093,-87.5718361,"(41.727530927, -87.571836097)"
411,2514430,HH859922,2002-12-25,055XX S LAKE PARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2132,2,5.0,41.0,7,1187590.0,1868643.0,2002,41.79465029,-87.58763986,"(41.794650287, -87.587639858)"
412,1790731,G611731,2001-10-11,010XX N ORLEANS ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1823,18,,,7,1173677.0,1907427.0,2001,41.90139648,-87.63750584,"(41.90139648, -87.637505838)"
413,5161792,HM757133,2006-12-04,020XX S JEFFERSON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1233,12,25.0,31.0,7,1172647.0,1890608.0,2006,41.85526689,-87.64178688,"(41.855266893, -87.641786875)"
414,3072896,HJ786817,2003-11-28,032XX W PALMER ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,1413,14,26.0,22.0,7,1154005.0,1914431.0,2003,41.92103119,-87.70957608,"(41.921031186, -87.709576082)"
415,8681629,HV356669,2012-06-27,060XX S CHAMPLAIN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,313,3,20.0,42.0,7,1181604.0,1865055.0,2012,41.78494488,-87.60970089,"(41.784944881, -87.609700893)"
416,9556192,HX207970,2014-04-01,001XX N KARLOV AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1114,11,28.0,26.0,7,1149045.0,1900297.0,2014,41.8823436,-87.72816673,"(41.882343602, -87.728166727)"
417,5136468,HM733422,2006-11-21,002XX N WOLCOTT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1333,12,27.0,28.0,7,1163701.0,1901624.0,2006,41.88568879,-87.67431227,"(41.885688792, -87.674312269)"
418,2116573,HH352862,2002-05-05,071XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,323,3,6.0,69.0,7,1178397.0,1857805.0,2002,41.76512359,-87.621679,"(41.76512359, -87.621678995)"
419,1819413,G652158,2001-10-29,035XX W FRANKLIN BL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1121,11,,,7,1152790.0,1903147.0,2001,41.890091,-87.71433947,"(41.890091004, -87.714339469)"
420,9651438,HX301095,2014-06-12,056XX S PEORIA ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,False,False,712,7,20.0,68.0,7,1171269.0,1867439.0,2014,41.79171928,-87.64752354,"(41.791719281, -87.647523539)"
421,9974424,HY163644,2015-02-25,031XX W 66TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,831,8,15.0,66.0,7,1156680.0,1860698.0,2015,41.77352791,-87.70120071,"(41.773527905, -87.701200713)"
422,6723496,HR140766,2009-01-26,054XX W POTOMAC AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2532,25,37.0,25.0,7,1139723.0,1908121.0,2009,41.9039889,-87.76220641,"(41.903988903, -87.762206409)"
423,2316019,HH605275,2002-08-25,054XX S SPAULDING AVE,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,822,8,14.0,63.0,7,1155306.0,1868363.0,2002,41.7945894,-87.70603255,"(41.794589396, -87.706032546)"
424,2859254,HJ513676,2003-07-23,078XX S ASHLAND AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,False,False,612,6,17.0,71.0,7,1167037.0,1852681.0,2003,41.75131301,-87.66346299,"(41.751313006, -87.663462987)"
425,2103277,HH337319,2002-04-28,023XX N KEATING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2522,25,31.0,19.0,7,1144344.0,1915147.0,2002,41.92318331,-87.74505509,"(41.923183306, -87.745055091)"
426,2169996,HH423186,2002-06-06,046XX S CHRISTIANA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,821,8,14.0,58.0,7,1154837.0,1873772.0,2002,41.80944182,-87.70760798,"(41.809441824, -87.707607982)"
427,5733472,HN543219,2007-08-21,061XX S MAPLEWOOD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,825,8,15.0,66.0,7,1160422.0,1863958.0,2007,41.78239751,-87.68739352,"(41.782397506, -87.687393515)"
428,10707046,HZ463811,2016-10-06,0000X W CTA OHARE PLATFORM ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,False,False,1654,16,41.0,76.0,11,1100955.0,1934905.0,2016,41.97810845,-87.90412276,"(41.978108446, -87.904122758)"
429,5904817,HN702776,2007-11-09,005XX N KINGSBURY ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1831,18,42.0,8.0,11,1173193.0,1903598.0,2007,41.89090025,-87.63939736,"(41.890900247, -87.639397357)"
430,7195847,HR607189,2009-10-25,059XX N LINCOLN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,False,False,2011,20,40.0,2.0,11,1155105.0,1939170.0,2009,41.98889458,-87.70486783,"(41.988894576, -87.704867826)"
431,1826250,G654957,2001-10-20,016XX E 95 ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,431,4,,,10,1189065.0,1842275.0,2001,41.72225893,-87.58307441,"(41.722258934, -87.583074406)"
432,3761051,HL131736,2005-01-13,078XX S WINCHESTER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,True,611,6,18.0,71.0,11,1164718.0,1852772.0,2005,41.75161195,-87.67195845,"(41.751611954, -87.671958451)"
